run 1 zoom-row-axis stage0-5c1b915: ok True, frame time median 6.1 p95 12.2, notMeasured 0, doubts 1
    doubt: [1920x1600] the ceiling cycles while notches go in (zoomY 4.47, 4.72, 4.47, 4.72, 4.47, 4.72, 4.47); the highest reading is used
    ceiling: ['1920x1080: the row-area ceiling holds; "past the ceiling" inputs halve at the tip', '1920x400: the row-area ceiling holds; "past the ceiling" inputs halve at the tip (one layout + one + about 18)', '"under the ceiling" zoom-ins cost one layout (:3171) at the tip and none for the ceiling at 5c1b915; both builds add one layout per change in rowHeldStill']
run 1 zoom-row-axis tip-f45e9cd7: ok True, frame time median 6.1 p95 6.2, notMeasured 0, doubts 0
    ceiling: ['1920x1080: the font ceiling (or S-98) holds; at the tip "past the ceiling" inputs return at wanted <= drawn (:3170) and never halve', '1920x400: the row-area ceiling holds; "past the ceiling" inputs halve at the tip (one layout + one + about 18)', '"under the ceiling" zoom-ins cost one layout (:3171) at the tip and none for the ceiling at 5c1b915; both builds add one layout per change in rowHeldStill']
run 1 dependency-drag stage0-5c1b915: ok True, frame time median 12.1 p95 24.3, notMeasured 0, doubts 0
run 1 dependency-drag tip-f45e9cd7: ok True, frame time median 24.1 p95 24.4, notMeasured 0, doubts 0
run 2 zoom-row-axis stage0-5c1b915: ok True, frame time median 6.15 p95 12.2, notMeasured 0, doubts 1
    doubt: [1920x1600] the ceiling cycles while notches go in (zoomY 4.47, 4.72, 4.47, 4.72, 4.47, 4.72, 4.47); the highest reading is used
    ceiling: ['1920x1080: the row-area ceiling holds; "past the ceiling" inputs halve at the tip', '1920x400: the row-area ceiling holds; "past the ceiling" inputs halve at the tip (one layout + one + about 18)', '"under the ceiling" zoom-ins cost one layout (:3171) at the tip and none for the ceiling at 5c1b915; both builds add one layout per change in rowHeldStill']
run 2 zoom-row-axis tip-f45e9cd7: ok True, frame time median 6.1 p95 6.2, notMeasured 0, doubts 0
    ceiling: ['1920x1080: the font ceiling (or S-98) holds; at the tip "past the ceiling" inputs return at wanted <= drawn (:3170) and never halve', '1920x400: the row-area ceiling holds; "past the ceiling" inputs halve at the tip (one layout + one + about 18)', '"under the ceiling" zoom-ins cost one layout (:3171) at the tip and none for the ceiling at 5c1b915; both builds add one layout per change in rowHeldStill']
run 2 dependency-drag stage0-5c1b915: ok True, frame time median 12.1 p95 24.2, notMeasured 0, doubts 0
run 2 dependency-drag tip-f45e9cd7: ok True, frame time median 24.2 p95 24.4, notMeasured 0, doubts 0
run 3 zoom-row-axis stage0-5c1b915: ok True, frame time median 6.1 p95 12.2, notMeasured 0, doubts 1
    doubt: [1920x1600] the ceiling cycles while notches go in (zoomY 4.47, 4.72, 4.47, 4.72, 4.47, 4.72, 4.47); the highest reading is used
    ceiling: ['1920x1080: the row-area ceiling holds; "past the ceiling" inputs halve at the tip', '1920x400: the row-area ceiling holds; "past the ceiling" inputs halve at the tip (one layout + one + about 18)', '"under the ceiling" zoom-ins cost one layout (:3171) at the tip and none for the ceiling at 5c1b915; both builds add one layout per change in rowHeldStill']
run 3 zoom-row-axis tip-f45e9cd7: ok True, frame time median 6.1 p95 6.3, notMeasured 0, doubts 0
    ceiling: ['1920x1080: the font ceiling (or S-98) holds; at the tip "past the ceiling" inputs return at wanted <= drawn (:3170) and never halve', '1920x400: the row-area ceiling holds; "past the ceiling" inputs halve at the tip (one layout + one + about 18)', '"under the ceiling" zoom-ins cost one layout (:3171) at the tip and none for the ceiling at 5c1b915; both builds add one layout per change in rowHeldStill']
run 3 dependency-drag stage0-5c1b915: ok True, frame time median 12.1 p95 24.2, notMeasured 0, doubts 0
run 3 dependency-drag tip-f45e9cd7: ok True, frame time median 24.1 p95 24.4, notMeasured 0, doubts 0

## zoom-row-axis (runs that reported ok only)

| section | metric | build | median per run | p95 per run | median min-max | p95 min-max |
| [1920x400] MK-4 in 1 notch, under the ceiling | inputToRedrawCallbackEnd | stage0-5c1b915 | 20.4 / 19.65 / 18.05 | 27.7 / 28.9 / 24.8 | 18.05-20.4 ms | 24.8-28.9 ms |
| [1920x400] MK-4 in 1 notch, under the ceiling | inputToRedrawCallbackEnd | tip-f45e9cd7 | 14.05 / 15 / 15.45 | 21.7 / 19.5 / 18.9 | 14.05-15.45 ms | 18.9-21.7 ms |
| [1920x400] MK-4 in 1 notch, under the ceiling | insideThatRedrawCallback | stage0-5c1b915 | 7.4 / 6.75 / 6.65 | 10.3 / 10.6 / 8.1 | 6.65-7.4 ms | 8.1-10.6 ms |
| [1920x400] MK-4 in 1 notch, under the ceiling | insideThatRedrawCallback | tip-f45e9cd7 | 4.15 / 4.5 / 4.7 | 7.2 / 8.2 / 5 | 4.15-4.7 ms | 5-8.2 ms |
| [1920x400] MK-4 in 1 notch, under the ceiling | synchronousDispatch | stage0-5c1b915 | 12.95 / 13.05 / 11 | 17.6 / 19 / 17.8 | 11-13.05 ms | 17.6-19 ms |
| [1920x400] MK-4 in 1 notch, under the ceiling | synchronousDispatch | tip-f45e9cd7 | 9.2 / 10.75 / 10.8 | 14.6 / 14.5 / 13.8 | 9.2-10.8 ms | 13.8-14.6 ms |
| [1920x400] MK-4 out 1 notch, under the ceiling | inputToNextFrameEnter | stage0-5c1b915 | 11.65 / 12.55 / 11.3 | 18.4 / 15.8 / 15.5 | 11.3-12.55 ms | 15.5-18.4 ms |
| [1920x400] MK-4 out 1 notch, under the ceiling | inputToNextFrameEnter | tip-f45e9cd7 | 6.6 / 5.95 / 7 | 8.4 / 8.9 / 9.8 | 5.95-7 ms | 8.4-9.8 ms |
| [1920x400] MK-4 out 1 notch, under the ceiling | inputToRedrawCallbackEnd | stage0-5c1b915 | 18.15 / 19.5 / 20.95 | 25.3 / 24 / 23.4 | 18.15-20.95 ms | 23.4-25.3 ms |
| [1920x400] MK-4 out 1 notch, under the ceiling | inputToRedrawCallbackEnd | tip-f45e9cd7 | 12.2 / 9.65 / 11.9 | 15 / 15.8 / 14.6 | 9.65-12.2 ms | 14.6-15.8 ms |
| [1920x400] MK-4 out 1 notch, under the ceiling | insideThatRedrawCallback | stage0-5c1b915 | 6.65 / 6.9 / 7.15 | 9 / 8.8 / 14.3 | 6.65-7.15 ms | 8.8-14.3 ms |
| [1920x400] MK-4 out 1 notch, under the ceiling | insideThatRedrawCallback | tip-f45e9cd7 | 5.7 / 4.2 / 4.8 | 6.6 / 6.9 / 5.8 | 4.2-5.7 ms | 5.8-6.9 ms |
| [1920x400] MK-4 out 1 notch, under the ceiling | synchronousDispatch | stage0-5c1b915 | 11.65 / 12.2 / 11.3 | 18.4 / 15.8 / 15.5 | 11.3-12.2 ms | 15.5-18.4 ms |
| [1920x400] MK-4 out 1 notch, under the ceiling | synchronousDispatch | tip-f45e9cd7 | 6.6 / 5.9 / 6.95 | 8.4 / 8.8 / 9.6 | 5.9-6.95 ms | 8.4-9.6 ms |
| [1920x400] MK-4 out 1 notch, from the ceiling | inputToNextFrameEnter | stage0-5c1b915 | 13.65 / 16.6 / 14.8 | 21.7 / 22.9 / 19.5 | 13.65-16.6 ms | 19.5-22.9 ms |
| [1920x400] MK-4 out 1 notch, from the ceiling | inputToNextFrameEnter | tip-f45e9cd7 | 8.2 / 7.45 / 8.2 | 9.9 / 10.4 / 9.8 | 7.45-8.2 ms | 9.8-10.4 ms |
| [1920x400] MK-4 out 1 notch, from the ceiling | inputToRedrawCallbackEnd | stage0-5c1b915 | 21 / 28.9 / 23.15 | 38.7 / 36.4 / 29.7 | 21-28.9 ms | 29.7-38.7 ms |
| [1920x400] MK-4 out 1 notch, from the ceiling | inputToRedrawCallbackEnd | tip-f45e9cd7 | 14.95 / 13.15 / 15.9 | 17.9 / 20.3 / 19.5 | 13.15-15.9 ms | 17.9-20.3 ms |
| [1920x400] MK-4 out 1 notch, from the ceiling | insideThatRedrawCallback | stage0-5c1b915 | 8.2 / 9.85 / 8.55 | 17 / 13.6 / 11.8 | 8.2-9.85 ms | 11.8-17 ms |
| [1920x400] MK-4 out 1 notch, from the ceiling | insideThatRedrawCallback | tip-f45e9cd7 | 6.65 / 5.85 / 7.8 | 9.1 / 10.7 / 10.2 | 5.85-7.8 ms | 9.1-10.7 ms |
| [1920x400] MK-4 out 1 notch, from the ceiling | synchronousDispatch | stage0-5c1b915 | 13.6 / 16.5 / 14.8 | 21.6 / 22.9 / 19.4 | 13.6-16.5 ms | 19.4-22.9 ms |
| [1920x400] MK-4 out 1 notch, from the ceiling | synchronousDispatch | tip-f45e9cd7 | 8.2 / 7.45 / 8.15 | 9.8 / 10.4 / 9.7 | 7.45-8.2 ms | 9.7-10.4 ms |
| [1920x400] MK-4 in 2 notches, past the ceiling | inputToNextFrameEnter | stage0-5c1b915 | 14.85 / 14.6 / 14.25 | 17.4 / 27.3 / 16.3 | 14.25-14.85 ms | 16.3-27.3 ms |
| [1920x400] MK-4 in 2 notches, past the ceiling | inputToNextFrameEnter | tip-f45e9cd7 | 65.85 / 64.4 / 65.2 | 77.2 / 73.1 / 81.1 | 64.4-65.85 ms | 73.1-81.1 ms |
| [1920x400] MK-4 in 2 notches, past the ceiling | inputToRedrawCallbackEnd | stage0-5c1b915 | 23.35 / 22.9 / 23.1 | 26 / 45.1 / 24.5 | 22.9-23.35 ms | 24.5-45.1 ms |
| [1920x400] MK-4 in 2 notches, past the ceiling | inputToRedrawCallbackEnd | tip-f45e9cd7 | 71.25 / 69.6 / 71.35 | 85.5 / 78.9 / 86.4 | 69.6-71.35 ms | 78.9-86.4 ms |
| [1920x400] MK-4 in 2 notches, past the ceiling | insideThatRedrawCallback | stage0-5c1b915 | 8.3 / 8.3 / 8.4 | 10.2 / 17.8 / 10.6 | 8.3-8.4 ms | 10.2-17.8 ms |
| [1920x400] MK-4 in 2 notches, past the ceiling | insideThatRedrawCallback | tip-f45e9cd7 | 5.55 / 5.35 / 5.4 | 8.3 / 6.5 / 7.1 | 5.35-5.55 ms | 6.5-8.3 ms |
| [1920x400] MK-4 in 2 notches, past the ceiling | synchronousDispatch | stage0-5c1b915 | 14.8 / 14.5 / 14.2 | 17.4 / 27.3 / 16.3 | 14.2-14.8 ms | 16.3-27.3 ms |
| [1920x400] MK-4 in 2 notches, past the ceiling | synchronousDispatch | tip-f45e9cd7 | 65.85 / 64.4 / 65.15 | 77.2 / 73 / 81.1 | 64.4-65.85 ms | 73-81.1 ms |
| [1920x400] SK-16c Alt+- from the ceiling | inputToNextFrameEnter | stage0-5c1b915 | 7.3 / 7.2 / 7 | 12.6 / 15.8 / 12.4 | 7-7.3 ms | 12.4-15.8 ms |
| [1920x400] SK-16c Alt+- from the ceiling | inputToNextFrameEnter | tip-f45e9cd7 | 3.2 / 4.05 / 3.35 | 4.8 / 14.3 / 11.5 | 3.2-4.05 ms | 4.8-14.3 ms |
| [1920x400] SK-16c Alt+- from the ceiling | inputToRedrawCallbackEnd | stage0-5c1b915 | 15.75 / 15.45 / 15.8 | 21.2 / 25 / 23 | 15.45-15.8 ms | 21.2-25 ms |
| [1920x400] SK-16c Alt+- from the ceiling | inputToRedrawCallbackEnd | tip-f45e9cd7 | 10.25 / 10.9 / 9.8 | 12.9 / 26.7 / 19.6 | 9.8-10.9 ms | 12.9-26.7 ms |
| [1920x400] SK-16c Alt+- from the ceiling | insideThatRedrawCallback | stage0-5c1b915 | 8.35 / 8.3 / 8.3 | 8.9 / 9.2 / 10.6 | 8.3-8.35 ms | 8.9-10.6 ms |
| [1920x400] SK-16c Alt+- from the ceiling | insideThatRedrawCallback | tip-f45e9cd7 | 6.2 / 6.8 / 6.5 | 8.4 / 12.4 / 8.1 | 6.2-6.8 ms | 8.1-12.4 ms |
| [1920x400] SK-16c Alt+- from the ceiling | synchronousDispatch | stage0-5c1b915 | 7.2 / 7.1 / 6.95 | 8.8 / 10.5 / 9.3 | 6.95-7.2 ms | 8.8-10.5 ms |
| [1920x400] SK-16c Alt+- from the ceiling | synchronousDispatch | tip-f45e9cd7 | 3.15 / 3.9 / 3.25 | 4.7 / 10.7 / 8.1 | 3.15-3.9 ms | 4.7-10.7 ms |
| [1920x400] SK-16a Alt+= back to the ceiling | inputToNextFrameEnter | stage0-5c1b915 | 12.1 / 9.3 / 10.25 | 17.9 / 14.7 / 15.6 | 9.3-12.1 ms | 14.7-17.9 ms |
| [1920x400] SK-16a Alt+= back to the ceiling | inputToNextFrameEnter | tip-f45e9cd7 | 7.5 / 8.8 / 8.65 | 12.6 / 16 / 15.4 | 7.5-8.8 ms | 12.6-16 ms |
| [1920x400] SK-16a Alt+= back to the ceiling | inputToRedrawCallbackEnd | stage0-5c1b915 | 20.35 / 17.55 / 18.8 | 29.3 / 24 / 24 | 17.55-20.35 ms | 24-29.3 ms |
| [1920x400] SK-16a Alt+= back to the ceiling | inputToRedrawCallbackEnd | tip-f45e9cd7 | 12.55 / 14.25 / 14.15 | 18 / 27.4 / 20.4 | 12.55-14.25 ms | 18-27.4 ms |
| [1920x400] SK-16a Alt+= back to the ceiling | insideThatRedrawCallback | stage0-5c1b915 | 8.05 / 8.35 / 8.3 | 11.4 / 9.3 / 8.9 | 8.05-8.35 ms | 8.9-11.4 ms |
| [1920x400] SK-16a Alt+= back to the ceiling | insideThatRedrawCallback | tip-f45e9cd7 | 5.1 / 5.5 / 5.15 | 5.7 / 11.9 / 5.5 | 5.1-5.5 ms | 5.5-11.9 ms |
| [1920x400] SK-16a Alt+= back to the ceiling | synchronousDispatch | stage0-5c1b915 | 8.95 / 8.3 / 8.3 | 17.8 / 12.5 / 15.4 | 8.3-8.95 ms | 12.5-17.8 ms |
| [1920x400] SK-16a Alt+= back to the ceiling | synchronousDispatch | tip-f45e9cd7 | 7.4 / 8.5 / 7.1 | 12.1 / 15.4 / 15.2 | 7.1-8.5 ms | 12.1-15.4 ms |
| [1920x400] SK-16a Alt+= past the ceiling | inputToNextFrameEnter | stage0-5c1b915 | 0.7 / 0.8 / 0.7 | 1.2 / 1.2 / 1.1 | 0.7-0.8 ms | 1.1-1.2 ms |
| [1920x400] SK-16a Alt+= past the ceiling | inputToNextFrameEnter | tip-f45e9cd7 | 58.2 / 58.6 / 58.1 | 65.1 / 106.1 / 64.5 | 58.1-58.6 ms | 64.5-106.1 ms |
| [1920x400] SK-16a Alt+= past the ceiling | inputToRedrawCallbackEnd | stage0-5c1b915 | 7.85 / 8 / 7.45 | 9.1 / 11.9 / 12.5 | 7.45-8 ms | 9.1-12.5 ms |
| [1920x400] SK-16a Alt+= past the ceiling | inputToRedrawCallbackEnd | tip-f45e9cd7 | 61.8 / 62.65 / 62.15 | 69.5 / 112.1 / 68.3 | 61.8-62.65 ms | 68.3-112.1 ms |
| [1920x400] SK-16a Alt+= past the ceiling | insideThatRedrawCallback | stage0-5c1b915 | 7.05 / 7.15 / 6.75 | 8.3 / 10.9 / 11.4 | 6.75-7.15 ms | 8.3-11.4 ms |
| [1920x400] SK-16a Alt+= past the ceiling | insideThatRedrawCallback | tip-f45e9cd7 | 3.85 / 3.95 / 3.8 | 4.5 / 6 / 4.6 | 3.8-3.95 ms | 4.5-6 ms |
| [1920x400] SK-16a Alt+= past the ceiling | synchronousDispatch | stage0-5c1b915 | 0.7 / 0.7 / 0.6 | 1.1 / 1 / 1 | 0.6-0.7 ms | 1-1.1 ms |
| [1920x400] SK-16a Alt+= past the ceiling | synchronousDispatch | tip-f45e9cd7 | 58.15 / 58.45 / 58 | 65 / 106.1 / 64.4 | 58-58.45 ms | 64.4-106.1 ms |

## dependency-drag (runs that reported ok only)

| section | metric | build | median per run | p95 per run | median min-max | p95 min-max |
|---|---|---|---:|---:|---:|---:|
| held over empty ground | frameTime | stage0-5c1b915 | 12.1 / 12 / 12 | 16.67 / 16.67 / 16.67 | 12-12.1 ms | 16.67-16.67 ms |
| held over empty ground | frameTime | tip-f45e9cd7 | 24.2 / 24.2 / 24.2 | 24.5 / 24.5 / 24.5 | 24.2-24.2 ms | 24.5-24.5 ms |
| held over empty ground | insideRedrawCallback | stage0-5c1b915 | 6.5 / 6.6 / 6.4 | 8.4 / 7.6 / 7.3 | 6.4-6.6 ms | 7.3-8.4 ms |
| held over empty ground | insideRedrawCallback | tip-f45e9cd7 | 7 / 6.8 / 6.95 | 9.7 / 8.2 / 8.8 | 6.8-7 ms | 8.2-9.7 ms |
| held over empty ground | synchronousDispatch | stage0-5c1b915 | 0.6 / 0.7 / 0.6 | 0.9 / 0.9 / 0.8 | 0.6-0.7 ms | 0.8-0.9 ms |
| held over empty ground | synchronousDispatch | tip-f45e9cd7 | 0.5 / 0.5 / 0.6 | 1.2 / 1.2 / 1.2 | 0.5-0.6 ms | 1.2-1.2 ms |
| held over another Task | frameTime | stage0-5c1b915 | 12.1 / 11.95 / 12 | 16.67 / 12.2 / 12.2 | 11.95-12.1 ms | 12.2-16.67 ms |
| held over another Task | frameTime | tip-f45e9cd7 | 6.1 / 6.1 / 6.1 | 12.2 / 12.2 / 12.1 | 6.1-6.1 ms | 12.1-12.2 ms |
| held over another Task | insideRedrawCallback | stage0-5c1b915 | 6.7 / 6.2 / 6.2 | 7.8 / 6.8 / 6.5 | 6.2-6.7 ms | 6.5-7.8 ms |
| held over another Task | insideRedrawCallback | tip-f45e9cd7 | 4.1 / 3.8 / 3.9 | 5 / 4.3 / 4.6 | 3.8-4.1 ms | 4.3-5 ms |
| held over another Task | synchronousDispatch | stage0-5c1b915 | 0.6 / 0.5 / 0.5 | 0.9 / 0.8 / 0.7 | 0.5-0.6 ms | 0.7-0.9 ms |
| held over another Task | synchronousDispatch | tip-f45e9cd7 | 0.6 / 0.5 / 0.5 | 0.8 / 0.6 / 0.8 | 0.5-0.6 ms | 0.6-0.8 ms |
| held between that Task and empty ground | frameTime | stage0-5c1b915 | 18.2 / 18.2 / 18.1 | 24.4 / 24.3 / 24.3 | 18.1-18.2 ms | 24.3-24.4 ms |
| held between that Task and empty ground | frameTime | tip-f45e9cd7 | 24.2 / 24.2 / 24.2 | 24.4 / 24.4 / 30.2 | 24.2-24.2 ms | 24.4-30.2 ms |
| held between that Task and empty ground | insideRedrawCallback | stage0-5c1b915 | 8.9 / 8.75 / 8.6 | 10.9 / 10.6 / 9.9 | 8.6-8.9 ms | 9.9-10.9 ms |
| held between that Task and empty ground | insideRedrawCallback | tip-f45e9cd7 | 6.5 / 6.4 / 6.4 | 7.9 / 7.3 / 8.6 | 6.4-6.5 ms | 7.3-8.6 ms |
| held between that Task and empty ground | synchronousDispatch | stage0-5c1b915 | 0.8 / 0.8 / 0.7 | 1.4 / 1.4 / 1.2 | 0.7-0.8 ms | 1.2-1.4 ms |
| held between that Task and empty ground | synchronousDispatch | tip-f45e9cd7 | 0.6 / 0.6 / 0.6 | 1.5 / 1.2 / 1.4 | 0.6-0.6 ms | 1.2-1.5 ms |
